Crop,Temperature,Nitrogen,Phosphorus,Potassium,Humidity,pH_Value,Rainfall
Blackgram,32.79766751,55,60,15,68.77994074,7.163043872,64.11411069
Blackgram,26.42333018,44,63,15,64.51136845,7.338929556,63.46546487
Blackgram,29.79181107,29,67,21,63.38789228,6.621323612,63.02169909
Blackgram,27.44003279,47,63,16,67.10464369,6.661870999,72.50669768
Blackgram,34.1262979,40,68,17,65.14877461,7.733149554,70.40795007
Blackgram,30.94908189,58,61,15,64.23364112,7.402891666,62.78730907
Blackgram,28.75751783,41,74,18,61.02701476,6.599147298,73.37686831
Blackgram,27.24766491,58,79,17,66.10123083,7.04174124,62.31842057
Blackgram,28.63005477,27,62,24,66.770943,7.353876754,62.2737345
Blackgram,26.41768321,27,60,17,63.64698302,7.026795359,64.42177127
Blackgram,32.81705216,52,65,20,66.15665137,6.814301033,68.83924882
Blackgram,29.6321052,44,55,25,65.91359954,7.42160832,71.16331975
Blackgram,33.49077065,21,62,24,62.73317204,6.847382891,65.45328463
Blackgram,31.86847286,60,59,22,66.74217464,7.191522601,74.22238583
Blackgram,30.32992227,33,77,21,65.62971858,7.01285529,71.64631281
Blackgram,28.546224,59,58,17,66.31394098,7.368318809,62.83469851
Blackgram,30.02629908,29,63,17,67.88811637,7.26154329,66.47264636
Blackgram,31.65531175,59,63,18,60.13263713,6.52669158,66.69096751
Blackgram,30.33499674,29,70,15,63.54718862,6.872594461,74.16699119
Blackgram,33.36984395,58,73,16,65.67718163,6.874142175,64.89517488
Blackgram,31.4345059,55,77,22,62.99303471,7.76061831,64.77651469
Blackgram,27.71678273,42,79,23,63.29103387,6.781841984,68.56507978
Blackgram,32.63918668,44,77,21,61.3009051,7.326980454,61.83876146
Blackgram,32.7477393,38,62,25,67.77954584,7.453975408,63.37784443
Lentil,28.05153602,32,76,15,63.49802189,7.604110177,43.35795377
Lentil,19.44084326,13,61,22,63.27771461,7.728832424,46.83130119
Lentil,29.84823072,38,60,20,60.63872613,7.491217102,46.80452595
Lentil,21.36383757,11,74,17,69.92375891,6.633864582,46.6352865
Lentil,26.28663931,37,71,16,68.51966729,7.324863481,46.13833007
Lentil,22.17499963,29,71,18,62.13873825,6.410441476,53.46622584
Lentil,26.57597546,2,72,18,60.97876599,7.836719564,50.89110726
Lentil,26.58972517,6,59,21,66.14007674,6.139215944,50.90994463
Lentil,19.1345771,13,64,20,62.57526895,6.590571088,36.46946971
Lentil,28.75273118,8,58,17,69.15640149,7.286049978,35.15426171
Lentil,25.78746268,6,77,20,60.2816298,6.058306161,49.14337177
Lentil,23.89271875,2,75,22,61.78779413,6.658605362,52.55730112
Lentil,28.67408774,3,69,23,63.18832976,7.299360767,42.96018627
Lentil,28.42062847,27,80,24,61.77336343,7.815210661,49.02366803
Lentil,21.35499456,39,78,15,62.60136323,5.925391795,41.78219834
Lentil,21.12695586,40,79,17,63.18738532,6.403683619,38.71834464
Lentil,24.02037872,37,62,22,61.62313345,7.397546271,49.78102578
Lentil,25.40474421,31,60,24,65.8567539,7.722335992,51.92057267
Lentil,29.03017561,22,67,22,64.49166566,7.475926645,54.9393771
Lentil,20.21368219,3,78,18,68.65257685,6.887130053,50.89732989
Lentil,29.19585548,4,80,16,68.01965728,7.441976825,44.93261911
Lentil,18.29783597,13,61,24,69.6897615,7.629910253,49.39111479
Lentil,27.41434987,12,66,20,63.41785982,7.336117221,44.43177543
Lentil,24.84063998,4,61,21,60.09116626,6.75020529,48.77790371
Lentil,29.94413861,9,60,21,67.31323084,7.52178027,40.37113729
Lentil,25.87990287,18,66,22,67.55109024,6.347379185,47.89645224
Lentil,20.0467711,32,56,18,65.84395319,7.135251532,46.05333124
Lentil,22.99451999,6,72,15,66.70897237,7.670178119,54.49044154
Lentil,25.13163619,15,77,20,66.92642362,7.399749291,49.04015558
Lentil,28.49584395,0,65,24,62.44616219,7.841496029,53.14531023
Lentil,18.28766124,30,79,22,69.48515056,6.254216611,48.60449438
Lentil,24.38041875,3,63,16,61.18458224,6.868881708,53.13946695
Lentil,21.31852148,2,78,23,66.43934593,7.320514721,45.42616802
Lentil,18.54141834,10,78,18,62.70637578,6.296976913,44.07819743
Lentil,25.28710601,14,67,25,60.85993533,7.241151936,49.37369982
Lentil,25.43459777,39,65,23,69.12613376,7.685959305,41.02682925
Lentil,28.83600962,19,72,15,69.76112921,6.890760124,44.08562546
Lentil,27.37659643,18,57,21,63.93927841,6.155915975,49.47371773
Lentil,28.31886863,31,58,15,60.19461399,6.167855382,45.36521251
Lentil,27.4818649,28,58,25,62.04814951,6.861640036,37.81123974
Lentil,18.28072173,5,65,19,68.10365387,6.978361689,48.80253285
Lentil,27.61204997,16,65,19,69.29786244,7.043160241,42.72374404
Lentil,23.43974653,34,65,19,63.22011726,5.94239222,45.40277297
Lentil,20.95628486,14,69,19,63.68128841,7.239455147,52.39881209
Lentil,23.7937153,22,55,16,68.03209183,6.516317561,49.73922097
Lentil,22.6371424,24,61,17,65.44544859,6.233269045,38.30411077
Lentil,21.53577883,2,79,15,65.47227704,7.505283615,35.75107592
Lentil,29.87854588,26,63,17,65.73085206,6.950300686,44.95654782
Lentil,25.2653291,27,61,15,67.10004577,6.958054839,48.33941188
Lentil,25.17885316,24,70,16,68.93307305,6.54803469,35.03484812
Lentil,24.12192608,13,74,25,61.09533545,6.461618577,44.23629285
Lentil,23.33565221,6,64,23,67.40460704,7.065264073,36.18678721
Lentil,21.74600081,12,58,23,63.39503184,6.765091462,50.43306085
Lentil,27.60195453,32,79,22,63.46170674,5.91645379,54.37814199
Lentil,24.388717,6,68,18,62.50453062,6.711341147,47.26052494
Lentil,24.98287462,10,79,20,66.895409,6.379881442,38.21370568
Lentil,28.234829,38,77,22,69.3159965,6.313284268,35.36831423
Lentil,26.03026959,17,74,17,69.55863145,7.393210848,37.11395801
Lentil,28.04849594,26,68,24,64.07691942,7.504930973,37.15824966
Lentil,24.87425505,23,75,17,64.00213929,7.198076286,48.28137482
Lentil,23.97081395,32,78,22,62.35557553,7.007037515,53.40906048
Lentil,20.06003985,19,79,19,67.76252583,6.677262562,42.89509057
Lentil,19.59221047,22,60,18,61.28633405,6.74398035,41.7704893
Lentil,29.77013109,28,69,16,66.29327012,6.547361618,35.69674138
Lentil,27.52135365,1,67,21,60.53657684,6.551577598,48.06491307
Lentil,25.62896213,12,67,23,63.14909763,6.585020303,45.49683991
Lentil,20.39078312,36,67,20,60.47528931,6.924042372,53.31508572
Lentil,25.39038396,28,70,21,60.4989659,7.437373666,39.18374505
Lentil,24.91079638,12,71,19,60.71367427,7.142611056,42.19740397
Lentil,27.70496805,22,68,16,63.20915034,7.74672376,37.46160727
Lentil,18.06486101,26,66,22,65.1034354,6.300479414,51.54922825
Lentil,18.13027797,16,65,16,62.45851612,6.078724107,50.6128521
Lentil,23.82723528,14,59,22,67.89815262,6.76660668,46.90725077
Lentil,23.19305333,33,59,19,62.74710773,7.641024177,49.55213308
Lentil,25.08966129,21,63,17,68.17543102,6.559681838,41.45486619
Lentil,25.86928193,0,69,21,61.88321072,7.072923306,36.68284038
Lentil,18.43966037,10,75,17,68.05394959,7.732194788,39.00992137
Lentil,27.14911056,30,61,18,67.02664337,6.157782589,52.50812701
Lentil,23.33375853,0,74,17,64.50515776,7.240988401,47.01510708
Lentil,26.7230014,35,74,22,62.96841833,6.898905799,42.87274897
Lentil,19.55750776,7,63,24,64.45268309,6.818681086,53.04669416
Lentil,26.13708256,9,56,17,66.7729209,6.261937875,46.48280681
Lentil,27.99990346,14,74,15,65.57653373,6.493036868,49.94043064
Lentil,29.05941162,14,76,20,62.10652364,7.042474679,36.5011366
Lentil,25.71269843,36,65,16,64.1123333,7.692013657,50.17067771
Lentil,21.79792649,28,67,21,63.73086065,6.250994223,46.62370222
Lentil,24.70626432,28,79,16,60.26854183,6.052184881,53.12442925
Lentil,20.94981756,40,61,22,65.8108757,7.002216044,44.23913012
Lentil,24.84918386,10,70,19,68.98088448,7.272427638,41.61080544
Lentil,21.91041045,12,80,19,65.21662467,5.962001484,36.10211371
Lentil,25.93381964,37,77,20,68.70533022,7.080506001,51.02372773
Lentil,29.82112112,0,67,22,69.4073209,6.593798387,51.56461082
Lentil,27.52185591,7,73,25,63.13215259,7.28805662,45.20841071
Lentil,27.99627907,10,56,18,68.6428593,7.32710972,46.10585191
Lentil,20.76774783,39,70,15,63.90164154,6.366355781,47.9271552
Lentil,23.05276444,26,56,22,60.424786,7.011121216,52.60285259
Lentil,21.65845777,9,77,17,63.58337146,6.280725549,38.07659414
Lentil,26.25070298,4,59,19,67.62779652,7.621494566,40.8106299
Lentil,20.97195263,34,73,15,63.83179889,7.630424083,53.10207889
Lentil,23.89736406,33,77,15,66.32102048,7.802212437,40.74536757
Pomegranate,24.55981624,2,24,38,91.63536236,5.922935513,111.9684622
Pomegranate,19.65690085,6,18,37,89.93701023,5.937649578,108.0458926
Pomegranate,18.78359608,8,26,36,87.4024767,6.804781106,102.5184759
Pomegranate,24.1469628,37,18,39,94.5110662,6.424670614,110.2316633
Pomegranate,22.44581266,0,27,38,89.90147027,6.738016221,109.3905998
Pomegranate,24.96273236,31,25,38,92.40501423,6.497366677,109.4169192
Pomegranate,22.5526059,21,21,38,89.3259486,6.327673765,104.8955643
Pomegranate,22.77035608,6,30,40,91.45498527,6.36137446,106.9659201
Pomegranate,19.20090378,25,27,41,94.27659596,6.923509371,108.0423555
Pomegranate,23.12808226,15,11,38,92.68328358,6.630646083,109.3930157
Pomegranate,24.92639065,14,5,36,85.19098079,5.832525853,104.7693804
Pomegranate,24.77464458,16,10,41,85.63608688,6.738993954,105.7595811
Pomegranate,19.8671184,36,7,37,86.35590206,5.782435567,108.3168858
Pomegranate,24.26601316,4,20,41,93.7974061,6.537042717,104.5375109
Pomegranate,23.62600218,29,22,40,89.73266695,6.145104401,107.6836871
Pomegranate,19.67832052,16,15,42,89.08935702,6.890784045,108.5468633
Pomegranate,22.36509395,18,27,41,92.30882391,7.175344328,104.8216333
Pomegranate,21.57936934,11,18,42,94.88267728,5.938528744,102.8593382
Pomegranate,18.26233221,5,15,38,88.16779129,5.709380472,108.0756727
Pomegranate,23.71028128,18,23,44,89.61794165,6.184400085,105.6499907
Pomegranate,22.48720144,9,8,40,89.9224883,6.553509673,111.6631582
Pomegranate,21.6602498,40,27,45,94.79397419,5.885638185,112.4349689
Pomegranate,20.13037175,22,23,44,89.31505137,6.143874691,107.3416913
Pomegranate,18.41164435,9,16,39,91.11927248,6.101198974,105.1834976
Pomegranate,19.68291173,12,29,40,89.75272999,6.594037135,111.2818551
Pomegranate,23.20242586,0,17,42,91.19442671,6.859840821,109.0946323
Pomegranate,18.92157197,2,21,44,87.31290342,6.56893406,102.8013275
Pomegranate,22.10621387,28,6,40,91.34039616,6.769855664,106.8704803
Pomegranate,18.47412402,8,23,44,89.68919664,7.130837931,108.4758509
Pomegranate,19.81069447,29,16,36,88.92944254,5.740338002,102.860084
Pomegranate,24.4880844,17,18,43,90.83687246,5.843005428,103.1969341
Pomegranate,18.75927679,34,21,42,89.93457597,6.648687274,111.0196744
Pomegranate,19.54128063,21,23,42,90.29751796,6.902751061,104.3739878
Pomegranate,18.91251245,25,17,40,87.74938524,6.608023872,111.2800516
Pomegranate,19.91330523,8,25,36,94.95031368,6.828522375,104.0277061
Pomegranate,19.72620525,26,18,42,89.64934166,6.910374919,108.2287276
Pomegranate,23.83185873,4,19,42,87.84034604,6.306605528,111.2232716
Pomegranate,24.94467632,36,24,41,94.25702672,7.009180374,103.8799347
Pomegranate,24.692258,5,24,40,93.87030088,6.297907579,104.6735454
Pomegranate,24.72485577,19,17,39,85.56083187,6.728599215,111.2787584
Pomegranate,20.12644921,39,30,38,87.59629625,6.965156738,108.065579
Pomegranate,21.02432943,5,29,44,93.0569505,5.578095745,104.7847006
Pomegranate,22.40423537,4,24,43,88.1508343,7.199504273,109.8695196
Pomegranate,20.33691147,38,21,35,89.38003827,5.841367187,110.9653137
Pomegranate,24.24779615,37,11,36,85.56033312,6.710143266,106.9216033
Pomegranate,24.81530144,9,25,41,91.90842992,5.972714857,109.2853418
Pomegranate,19.66329768,29,22,43,87.95158129,5.561851831,106.0380805
Pomegranate,22.43377991,5,21,38,90.3396556,6.107054808,112.459697
Pomegranate,22.92052307,22,26,38,85.12912161,6.988035315,110.2437841
Pomegranate,22.91843172,4,18,37,85.40695044,7.13147457,106.2817706
Pomegranate,24.88244467,21,6,41,89.39686219,7.086947687,107.1951707
Pomegranate,23.40981539,29,21,45,93.13277,6.749260456,105.2240743
Pomegranate,21.20725375,23,5,44,94.26304717,7.16300467,107.5660804
Pomegranate,18.20230419,13,7,43,91.12282162,7.013481515,109.6623974
Pomegranate,22.34375696,5,13,37,89.7870345,5.648243649,103.3183074
Pomegranate,24.32770134,27,24,41,90.88292835,6.610251186,110.4606459
Pomegranate,19.75088482,7,23,35,88.71691157,7.054313823,102.5538035
Pomegranate,19.86173586,12,20,39,86.19740917,6.026999326,111.0217929
Pomegranate,18.07132963,4,19,43,93.14554876,5.779427402,106.3602023
Pomegranate,23.89162561,3,9,45,89.61850203,6.535244251,104.617522
Pomegranate,23.98598756,1,27,36,93.34236582,5.684995235,104.991282
Pomegranate,20.93892916,23,30,44,85.42912869,6.12476108,103.0295938
Pomegranate,20.82210727,24,21,42,87.22815682,6.999014379,109.4429934
Pomegranate,20.86474944,13,30,37,91.61793636,6.277148771,106.8685636
Pomegranate,24.45840036,40,11,44,86.10874614,6.322396027,111.3779693
Pomegranate,24.51147697,21,9,40,90.64498715,5.956401828,105.6209954
Pomegranate,24.56811204,3,27,44,92.03009222,6.591302797,110.9633894
Pomegranate,24.63228709,40,29,42,89.01574455,7.104094929,110.6956184
Pomegranate,20.07386547,14,25,40,90.97819712,6.407872061,103.7084055
Pomegranate,21.80523051,38,14,37,94.63612858,6.658402594,102.6488846
Pomegranate,22.8122645,34,9,36,86.34233767,6.276038961,110.4432293
Pomegranate,22.73031253,32,14,37,88.48567856,6.825256236,104.6843243
Pomegranate,23.2801227,18,21,35,94.94330457,6.368560522,111.1382096
Pomegranate,19.30106297,8,23,38,87.1775172,7.005410734,105.4766591
Pomegranate,19.0087067,15,6,41,88.83768149,6.897368477,108.6793978
Pomegranate,24.35193812,0,5,36,90.88612388,6.152906502,105.529185
Pomegranate,24.72235539,22,9,44,88.87651295,5.744361602,112.1926517
Pomegranate,21.92513945,14,8,43,94.46485312,7.051654924,111.7162016
Pomegranate,24.83954414,31,11,45,86.88738076,6.034612928,107.6435771
Pomegranate,18.09691127,39,17,45,90.42177379,6.924490731,104.88189
Pomegranate,20.24104904,10,5,42,91.08706822,6.887005997,109.2537734
Pomegranate,23.22594,8,28,38,94.42971362,6.8444019,105.6917856
Pomegranate,23.50128217,32,13,42,92.97527546,5.786058032,106.61905
Pomegranate,19.44623085,18,9,40,89.02127045,5.627186257,106.1606833
Pomegranate,20.51343484,20,27,41,92.51675903,5.700088663,110.5764023
Pomegranate,18.90223032,39,25,36,94.99897537,5.567805185,107.6103211
Pomegranate,18.90592319,20,7,45,89.24126808,6.077886012,112.4750941
Pomegranate,22.63045168,11,10,45,88.45577158,6.397995609,109.0357597
Pomegranate,19.38603815,40,18,43,86.79058496,5.767372539,109.9130984
Pomegranate,24.38318965,3,26,39,91.19431555,7.079973241,103.6012114
Pomegranate,23.77989026,9,16,36,92.93386903,5.893332378,106.977723
Pomegranate,22.59890174,30,20,38,93.16343942,7.058222596,110.0932899
Pomegranate,24.37766782,40,9,41,85.4017118,5.78270695,106.128338
Pomegranate,20.89273273,40,30,35,91.07776977,6.269663963,104.4407083
Pomegranate,18.09903225,32,25,35,85.70786282,5.892913826,107.0050976
Pomegranate,20.00218987,33,23,45,85.83618191,7.116538883,112.337046
Pomegranate,19.85139326,4,14,41,89.80732335,6.430163481,102.8186358
Pomegranate,21.25433607,13,17,45,92.65058936,7.159520979,106.2784673
Pomegranate,23.65374106,39,24,39,93.32657504,6.431265737,109.8076178
Pomegranate,23.88404783,8,28,37,86.20613842,6.082571701,108.3121789
Banana,29.36792366,91,94,46,76.24900101,6.149934034,92.82840911
Banana,27.33368994,105,95,50,83.67675197,5.849076099,101.0494791
Banana,27.40053601,108,92,53,82.96221306,6.276800323,104.9378
Banana,29.3159075,86,76,54,80.11585705,5.926824754,90.10978128
Banana,26.05433004,80,77,49,79.39654531,5.519088423,113.2297373
Banana,25.86632408,93,94,53,84.42379269,6.079178788,114.5357503
Banana,27.00932084,90,92,55,80.18546798,6.13465588,97.32531705
Banana,29.55054817,108,89,53,78.06762846,5.808497604,99.34482238
Banana,26.28845991,108,88,55,83.390039,5.891458107,113.8729798
Banana,29.16226551,105,77,52,76.16151562,5.816622479,100.0075679
Banana,28.65003945,118,88,52,82.68752542,5.843163161,98.75084366
Banana,29.07311132,101,87,54,76.50045221,6.376756633,100.1692639
Banana,28.08166093,95,75,50,75.26429821,5.623615687,118.2761894
Banana,27.1994597,106,85,53,78.8086068,5.91505509,99.72430835
Banana,28.05484146,86,95,49,78.04602887,6.458714879,108.3957179
Banana,25.14748006,83,79,55,83.34688193,5.565028635,98.66679427
Banana,25.94019018,85,95,47,78.3422098,6.211833161,119.84797
Banana,27.66752761,109,79,45,79.68542782,6.490074429,108.66464
Banana,25.56703012,100,76,45,75.94067692,5.590236025,102.7867717
Banana,28.6956201,117,86,48,82.54195839,6.225225239,116.1616839
Banana,26.33544853,114,94,53,76.8532006,6.190757459,118.6858263
Banana,25.93730186,110,78,50,78.89864446,5.915568968,98.21747528
Banana,25.13686519,94,70,48,84.88394407,6.195152442,91.46442491
Banana,27.50527651,80,71,47,80.79783998,6.156373499,105.0776992
Banana,26.21009246,114,79,51,82.34429458,6.313197204,112.0700033
Banana,29.10403455,88,78,45,79.19588629,6.324270089,92.07835761
Banana,29.2440638,112,73,48,77.32017166,5.707488987,90.66727868
Banana,25.56202173,117,76,47,77.38229006,6.119216009,93.10247183
Banana,26.3985515,111,87,48,81.36028902,5.571401169,98.16752001
Banana,28.09577643,89,83,47,77.79586769,5.63127166,109.5408614
Banana,27.84767901,93,91,47,83.31110751,6.101241579,117.2878912
Banana,27.39341554,92,81,52,81.4654833,6.438137279,94.31102057
Banana,25.14517635,105,74,45,81.38204104,6.098369122,119.218154
Banana,28.65456263,102,71,48,79.28693687,5.695267822,102.4633775
Banana,29.16093424,94,91,51,76.67484233,5.618094446,109.575944
Banana,27.57278064,116,71,47,82.0638878,6.435785799,91.34276507
Banana,25.40909896,117,79,49,82.36208097,6.176644228,112.9794804
Banana,25.99069521,119,72,55,83.33983116,6.220643671,112.0777152
Banana,26.29039046,99,73,53,81.06003778,5.871702211,118.6730366
Banana,29.14827211,91,84,52,78.71024836,6.390741836,117.536781
Banana,26.59743595,80,90,47,79.35898915,6.21084479,107.3944717
Banana,25.36059237,101,70,48,75.03193255,6.012696655,116.5531455
Banana,29.12036889,108,89,53,80.18080728,5.908770059,112.3982055
Banana,27.53911354,100,80,52,77.25629897,6.049801781,110.3262123
Banana,29.66727337,109,91,53,83.51014178,6.010095853,110.2511102
Banana,25.05802193,82,78,46,84.97323747,5.738678895,110.4408803
Banana,25.86824781,106,70,55,78.52399914,5.74055541,116.3019555
Banana,25.85036988,90,86,52,81.95580471,5.793260262,119.0856171
Banana,26.51682337,83,95,50,77.79913575,5.50947065,108.8547508
Banana,28.66725136,119,90,48,79.59242542,5.986442306,118.2583441
Banana,28.14938935,107,72,45,81.54448882,5.790768046,91.40508414
Banana,26.42313317,116,81,55,83.6995044,5.915546415,95.12322062
Banana,26.59386409,101,75,50,81.40740301,6.242528278,109.9825551
Banana,27.71822477,93,81,50,76.57853189,6.036079266,102.2099836
Banana,28.98333432,95,75,45,82.95958244,5.829898502,109.022564
Banana,29.42017919,107,71,55,83.96754496,6.088064451,117.229079
Banana,27.39872329,83,94,47,81.10523402,6.469370954,112.1355384
Banana,26.4020227,102,73,54,84.41007614,5.720726906,111.0162259
Banana,27.81251452,86,79,45,82.69285419,5.80766417,99.20961514
Banana,25.19640218,117,86,53,83.55829874,5.703381728,115.8586081
Banana,28.31193338,111,79,53,75.77363772,6.165001278,119.695765
Banana,25.90113128,95,74,50,80.47152737,6.002481605,110.10323
Banana,27.48612983,91,75,55,76.11239849,6.212369363,109.2768851
Banana,29.38254012,93,83,46,83.50423735,5.765308943,109.2486647
Banana,29.22118628,92,85,51,81.08183635,5.740764682,108.8616474
Banana,27.09062164,104,80,54,81.33506906,5.879119455,110.1331182
Banana,26.12643374,103,72,51,81.81365007,6.099478745,104.4812858
Banana,29.01207743,92,75,45,77.95192527,5.674403359,90.43495443
Banana,27.96799119,93,85,49,79.28625709,5.694243847,119.4765557
Banana,28.0764455,120,87,52,76.05522115,5.905494703,118.9923573
Banana,25.16278237,108,72,46,84.97849241,6.110844721,90.94554618
Banana,25.78749808,105,88,54,84.51194224,6.020445317,114.2005455
Banana,25.34119774,98,79,50,84.47321314,6.435917308,91.06493353
Banana,29.44795403,111,88,55,78.34971537,5.505393833,96.45042585
Banana,26.47522633,97,74,45,78.51833782,5.677719902,113.1161095
Banana,27.39489579,95,82,48,83.31172003,5.719014989,92.78133617
Banana,25.08347445,89,91,55,80.261731,6.275572298,94.32961456
Banana,26.6719835,89,85,55,76.48541655,6.275384607,91.73358569
Banana,25.44926208,118,88,51,79.49221962,6.201911642,100.6619171
Banana,28.22776705,101,92,45,80.6430384,5.758054257,98.00403016
Banana,28.1279509,99,92,47,77.48247073,6.323933647,103.5045395
Banana,28.9470467,82,77,46,82.1888998,5.901100841,95.83016448
Banana,27.96236771,90,86,55,84.15403614,5.644486582,97.55986676
Banana,28.00316034,95,88,52,78.90085998,6.235461772,94.68180316
Banana,29.1400919,104,73,46,80.1190228,6.28236237,90.45142867
Banana,27.9122104,102,73,52,83.36307683,6.356090905,90.24211529
Banana,25.43480512,100,74,52,81.53977797,5.837258235,96.47800391
Banana,28.55980972,94,89,48,84.51602322,5.653437902,111.0843029
Banana,26.59580783,99,70,46,82.99556744,5.727469947,100.5123341
Banana,27.19711623,112,87,48,77.3970629,6.200111068,99.46950465
Banana,25.29391516,117,82,45,79.29122198,5.614471478,105.4220251
Banana,29.90888522,96,86,51,76.98740841,6.257369799,91.99964712
Banana,27.94972463,113,85,45,76.63713353,6.037430836,109.0921631
Banana,25.01018457,105,93,46,78.76260938,5.760457558,108.3690513
Banana,29.21144871,85,89,51,84.70189923,6.158164422,108.5501443
Banana,27.35911627,108,94,47,84.54625006,6.387431383,90.81250457
Banana,28.0106804,92,81,52,76.52808057,5.891413895,103.7040783
Banana,28.67208915,110,71,54,82.20793613,5.725418961,94.37987496
Banana,27.34585147,82,75,55,78.4873835,6.281069505,92.15524332
Banana,29.50704598,117,81,53,78.20585613,5.507641778,98.12565829
Mango,29.73770045,2,40,27,47.54885174,5.954626604,90.09586854
Mango,33.55695561,39,24,31,53.72979826,4.757114897,98.67527561
Mango,27.00315545,21,26,27,47.67525434,5.699586972,95.85118326
Mango,33.56150184,25,22,25,45.53556603,5.977413803,95.70525913
Mango,35.89855625,0,21,32,54.25964196,6.430139436,92.19721736
Mango,34.17719782,20,19,35,50.62161586,6.113935087,98.00687989
Mango,30.01592643,19,21,34,53.19212381,5.074272692,97.72843182
Mango,31.74592134,18,17,31,45.16127859,5.667507706,93.75441586
Mango,35.99009679,11,36,33,52.22780489,5.978634285,95.3713484
Mango,31.86641378,30,28,30,52.19331595,5.064613314,98.46768642
Mango,27.75518664,18,19,27,52.34605806,4.772385986,94.11213345
Mango,34.72413192,23,23,27,51.4271781,5.161148592,97.31258083
Mango,27.53907547,37,30,34,53.63549533,6.797779227,99.35408185
Mango,27.69637763,11,27,30,48.5622488,6.39474303,89.85646496
Mango,27.25373364,12,19,31,52.66319725,5.566704378,91.87312479
Mango,30.33723921,3,28,33,48.88704844,5.755049971,94.42850522
Mango,31.85744939,37,38,32,45.53106268,5.417340525,91.55845821
Mango,35.39986338,26,37,30,49.45962621,6.166173834,97.41054011
Mango,29.80747243,14,18,30,52.13797867,5.191265116,95.74606104
Mango,34.16438906,40,16,35,54.16482251,4.954739564,98.33351125
Mango,28.93270187,4,20,25,47.94053996,5.664587011,99.9834242
Mango,27.98392787,36,25,33,53.33018851,5.548584852,99.61465679
Mango,31.20478173,30,17,31,54.49960506,6.804437106,94.62954663
Mango,32.13409675,28,37,28,50.52559148,6.097869767,98.63333684
Mango,28.91862016,38,15,30,48.13974548,5.075504537,97.01331604
Mango,31.09779147,12,37,30,47.41196659,4.546466109,90.28624348
Mango,34.73823882,38,19,31,49.08864345,5.855119268,90.65022183
Mango,29.98080499,8,33,29,49.48613279,6.442393461,91.82271568
Mango,33.80398664,15,27,28,46.12866113,4.507523551,90.82549241
Mango,30.07202564,34,16,25,50.96040505,6.10729559,92.09609766
Mango,27.92063282,11,36,31,51.77965917,6.47544932,100.2585673
Mango,31.40948821,33,29,34,49.21729127,6.832979509,92.99739415
Mango,35.7877738,12,31,26,51.94190321,5.395275719,100.2160615
Mango,33.36140093,12,34,28,45.02236377,6.13526938,98.81596545
Mango,35.96054636,5,16,31,48.69677802,4.555688532,98.00644238
Mango,28.33333307,1,30,29,51.39586505,6.434197756,91.67241761
Mango,32.27652024,16,35,31,50.19368841,5.316875978,95.99487068
Mango,31.99490489,35,18,26,50.84881347,5.279388967,97.38741498
Mango,27.58258929,4,40,26,48.56916221,6.720041791,95.8445641
Mango,29.38471637,9,29,34,45.88744691,5.72742254,100.8124659
Mango,32.38697531,2,38,33,53.2328243,4.691396195,90.21633216
Mango,30.91471455,26,32,32,49.92963856,6.810186079,90.14047759
Mango,35.37775595,34,38,31,45.58110023,6.454045329,97.41586402
Mango,32.32362177,5,32,33,52.5896771,5.842763773,93.36718816
Mango,28.22373428,31,29,26,47.40519056,5.024124684,97.76832322
Mango,27.27433181,34,34,35,47.16808054,6.422710539,95.257992
Mango,27.10710832,36,19,32,50.70880979,4.94295037,92.37238878
Mango,34.89226666,7,17,26,48.75613373,6.414526606,91.63074547
Mango,33.7462686,38,15,27,48.50387598,6.777788126,92.26439205
Mango,27.3511056,5,19,25,54.43945147,6.441328044,96.27792547
Mango,32.89300162,37,36,26,52.61323969,4.650536197,94.49161372
Mango,35.38598705,21,31,32,51.42664176,5.254532213,90.29643888
Mango,27.5529736,37,36,27,47.90859131,5.910634533,90.40332704
Mango,32.82141065,23,23,30,47.45553843,4.755273631,90.89173106
Mango,30.17294105,36,26,26,51.0845903,6.814630246,95.23444287
Mango,29.26382931,24,33,35,54.82257868,5.342866119,100.7586226
Mango,32.06097197,26,18,30,51.08494181,6.336234624,96.59816497
Mango,28.69818144,22,17,26,47.71875722,4.754435025,99.642454
Mango,29.14305008,11,34,32,49.40983294,6.831706773,97.55155537
Mango,28.3471611,29,35,28,53.53903102,6.967417766,90.40260445
Mango,27.67256197,22,28,26,45.41692012,4.947683034,92.84991507
Mango,28.1218093,23,24,32,46.16888595,5.630619901,93.30247448
Mango,30.79375683,1,35,34,46.69536813,6.27339822,92.21318555
Mango,28.89409382,2,24,34,54.80750249,6.472774648,94.76322976
Mango,33.33024826,39,37,25,45.61143594,6.953246506,98.28583013
Mango,27.78912455,15,36,27,53.96886679,5.643710216,91.01152997
Mango,31.65333432,3,18,31,48.20662669,6.392313973,91.09745581
Mango,29.75150773,8,38,32,46.73723302,4.981816523,91.405983
Mango,31.32995611,33,31,34,50.22287593,5.421265283,89.78216168
Mango,35.63627319,14,29,32,48.97047762,6.942520105,97.51952041
Mango,31.66524687,18,20,26,51.98594645,5.435840509,89.98024312
Mango,32.26935342,9,21,32,53.56092806,5.870116071,95.94035356
Mango,27.81005614,20,30,27,51.59445462,4.74910393,95.89898581
Mango,34.58561471,9,38,25,50.34035336,5.497946899,100.3060719
